movieId,embedding
47980.0,"[-0.18735341727733612, -0.24692723155021667, -0.10839670151472092, 0.08829744160175323, 0.14178888499736786, 0.0026280395686626434, 0.1262797862291336, 0.029300272464752197, -0.01742459461092949, 0.3551459014415741, 0.09990478307008743, 0.15196512639522552, -0.01034417375922203, -0.3654910922050476, 0.10270034521818161, 0.4895155131816864, -0.011082668788731098, 0.13610225915908813, -0.0860215499997139, 0.0831175222992897, 0.16589470207691193, 0.06832076609134674, -0.14464879035949707, -0.04974031448364258, 0.11166403442621231, -0.1148790791630745, -0.159404456615448, 0.3164255917072296, -0.21012109518051147, 0.11059943586587906, 0.08660081028938293, -0.021642033010721207]"
48035.0,"[-0.07127785682678223, -0.04113616421818733, 0.11710777133703232, 0.4021245241165161, 0.1366233080625534, -0.18790972232818604, -0.04139993339776993, -0.12845014035701752, 0.09796778857707977, 0.008970740251243114, 0.41644901037216187, 0.09164819121360779, 0.07716543227434158, -0.18688587844371796, 0.011686079204082489, 0.05205085501074791, 0.1709776222705841, 0.08408992737531662, -0.07418249547481537, -0.04551475867629051, 0.14845271408557892, -0.015009993687272072, -0.03705212101340294, -0.0062344009056687355, 0.6217120289802551, -0.02047305554151535, 0.028205836191773415, 0.16677998006343842, -0.05669586360454559, 0.1438244879245758, -0.056720759719610214, 0.012561225332319736]"
48127.0,"[0.10185140371322632, -0.04929213598370552, 0.055348604917526245, 0.0620526559650898, 0.2524467408657074, -0.05274759232997894, -0.12860184907913208, 0.08546382188796997, 0.09852364659309387, 0.1748788058757782, 0.31527331471443176, 0.07913073897361755, -0.09893110394477844, -0.10046324878931046, -0.02909158170223236, -0.028546148911118507, 0.2679303288459778, 0.41321566700935364, -0.13798563182353973, -0.014360923320055008, 0.03496874123811722, 0.0898597240447998, -0.09361780434846878, -0.1297629475593567, 0.4392542243003845, 0.10425131767988205, -0.09294905513525009, 0.06321917474269867, -0.28927791118621826, -0.2632061839103699, -0.01719088852405548, 0.2367585301399231]"
48150.0,"[0.10835020244121552, 0.3299933969974518, -0.11474068462848663, 0.08682718873023987, 0.1412273645401001, -0.20126213133335114, -0.10430489480495453, 0.010249776765704155, -0.27391770482063293, -0.1327119767665863, 0.4701484739780426, 0.0851493775844574, -0.07534254342317581, -0.06937575340270996, 0.10266231000423431, 0.03416217863559723, 0.14268319308757782, 0.3587753176689148, -0.07576674968004227, -0.008878600783646107, 0.022467518225312233, 0.01874043233692646, -0.02816355787217617, 0.2632253170013428, 0.35361242294311523, -0.19480636715888977, -0.069722980260849, -0.02989070490002632, -0.020779769867658615, -0.053131986409425735, 0.18025295436382294, -0.11733760684728622]"
48161.0,"[0.045080143958330154, 0.13650941848754883, 0.2044869363307953, 0.011774317361414433, 0.25911378860473633, -0.04875384643673897, -0.14045709371566772, -0.03464788943529129, 0.1308460831642151, 0.019394757226109505, 0.43522369861602783, -0.23356004059314728, 0.3415181338787079, 0.14491413533687592, 0.0003259967197664082, -0.13763877749443054, 0.1431645005941391, 0.12685038149356842, -0.07981520146131516, 0.1250084489583969, -0.012567071244120598, 0.20641252398490906, 0.0009490883094258606, -0.08576327562332153, 0.3459857702255249, 0.02776048518717289, -0.052198298275470734, -0.22547177970409393, 0.1742142140865326, -0.3363851010799408, 0.025743722915649414, 0.044447336345911026]"
48214.0,"[-0.20372819900512695, -0.02469567582011223, 0.16402186453342438, -0.06084582954645157, -0.061473675072193146, 0.1642979085445404, 0.09701567888259888, -0.0528092235326767, -0.13675616681575775, -0.09054795652627945, 0.35273781418800354, -0.07016724348068237, -0.0009505950147286057, 0.2189415842294693, -0.05766758695244789, -0.26642853021621704, -0.1980702131986618, 0.04314718022942543, 0.06643787771463394, 0.11321358382701874, -0.15278685092926025, 0.1563657969236374, 0.11346420645713806, -0.10528101772069931, 0.48989126086235046, 0.2170385718345642, 0.22719445824623108, -0.3463132977485657, 0.08269507437944412, -0.001800898346118629, 0.07208333909511566, -0.07104215025901794]"
48231.0,"[0.04059063270688057, -0.05021103098988533, -0.004865150433033705, 0.04994111508131027, -0.006476684473454952, 0.008692009374499321, 0.12591110169887543, -0.029756011441349983, -0.2609221935272217, -0.07124025374650955, 0.4227946996688843, -0.035921432077884674, 0.11193638294935226, 0.11061413586139679, -0.05997052788734436, -0.17071259021759033, -0.0004512576851993799, -0.01462805550545454, -0.16182644665241241, -0.21391871571540833, 0.01376181747764349, -0.2808341979980469, -0.14273005723953247, 0.1893344521522522, 0.5880841016769409, 0.18474720418453217, 0.08490965515375137, -0.15313445031642914, -0.09692886471748352, -0.019133200868964195, -0.19057071208953857, -0.0399823896586895]"
48242.0,"[-0.1516793817281723, -0.18358126282691956, 0.051548413932323456, 0.10535020381212234, 0.2936607599258423, -0.029070360586047173, -0.007838643155992031, 0.1586792767047882, -0.033884741365909576, 0.3738093376159668, 0.29622915387153625, 0.1420084536075592, 0.10293659567832947, -0.19346311688423157, -0.1011756956577301, 0.27470022439956665, 0.045955415815114975, 0.254616916179657, -0.11275031417608261, 0.09724321216344833, 0.0070892744697630405, 0.20833761990070343, -0.23883070051670074, -0.07192348688840866, 0.19065876305103302, -0.041261136531829834, -0.21145574748516083, 0.22060048580169678, -0.29158815741539, -0.11162145435810089, 0.07836279273033142, 0.06970639526844025]"
48268.0,"[0.07892753928899765, 0.1967938095331192, 0.14438214898109436, 0.035885050892829895, -0.06153757497668266, -0.007906007580459118, -0.06373502314090729, 0.035122014582157135, -0.23913146555423737, -0.18527671694755554, 0.48716408014297485, -0.17613352835178375, 0.10680827498435974, 0.22053994238376617, -0.12125977128744125, -0.3261844217777252, 0.019949236884713173, 0.06599220633506775, -0.0014219703152775764, -0.027003725990653038, -0.04037438705563545, -0.06244123354554176, -0.00824196357280016, 0.12632858753204346, 0.4931432604789734, 0.092473603785038, 0.16949544847011566, -0.20888784527778625, -0.011359795928001404, -0.030860988423228264, -0.10802242904901505, 0.13732953369617462]"
48301.0,"[0.03499406948685646, 0.19611549377441406, 0.20063160359859467, -0.08808524161577225, 0.153386652469635, -0.08187711238861084, -0.13482144474983215, 0.01939663290977478, -0.046092960983514786, -0.07600891590118408, 0.46362411975860596, -0.20978885889053345, 0.22193659842014313, 0.07411690056324005, 0.050522636622190475, -0.22640110552310944, 0.16590853035449982, 0.19784609973430634, -0.12617231905460358, 0.053800541907548904, 0.11744117736816406, 0.18600323796272278, 0.13989503681659698, 0.0014183149905875325, 0.47347456216812134, 0.18358291685581207, -0.005612114444375038, -0.15714994072914124, 0.01828812249004841, -0.15731234848499298, -0.0845239907503128, 0.14077889919281006]"
48315.0,"[-0.2534332871437073, -0.07927145063877106, 0.2503015100955963, 0.1001133993268013, 0.1764116883277893, -0.0963124930858612, 0.03637198358774185, 0.17471559345722198, -0.1853058636188507, 0.09136246889829636, 0.48124781250953674, 0.11899067461490631, 0.23818884789943695, 0.0016095530008897185, -0.20613574981689453, 0.040404725819826126, -0.1802181452512741, 0.10458934307098389, -0.04320405051112175, 0.05140174180269241, -0.06248375400900841, 0.2855748236179352, -0.16860155761241913, 0.18609127402305603, 0.2947251796722412, -0.07675035297870636, -0.13758884370326996, 0.0655936524271965, -0.07679503411054611, 0.07061100751161575, 0.15908658504486084, -0.21597477793693542]"
48319.0,"[-0.23998865485191345, -0.1292252093553543, -0.06062791123986244, -0.048049718141555786, -0.0675344169139862, 0.2028650939464569, 0.2666064500808716, -0.2140791118144989, -0.17948834598064423, 0.014126406982541084, 0.2953405976295471, 0.06114833429455757, -0.08473163098096848, 0.04002552852034569, 0.07018677145242691, -0.047948628664016724, -0.14572416245937347, 0.05745300278067589, -0.20764505863189697, 0.08283015340566635, 0.001439567655324936, -0.047550756484270096, 0.01504818070679903, 0.046142663806676865, 0.5413292646408081, 0.24432003498077393, 0.09628085047006607, -0.18546991050243378, -0.008299983106553555, 0.08861810714006424, -0.024499209597706795, -0.3655911087989807]"
48346.0,"[0.11301273852586746, 0.16263262927532196, 0.11673317849636078, 0.05757148191332817, 0.008132227696478367, -0.10585342347621918, -0.048396289348602295, 0.05489293485879898, -0.32257699966430664, -0.0887058675289154, 0.5657176375389099, -0.2055073380470276, 0.09821860492229462, -0.02044275589287281, -0.008360280655324459, -0.07833609730005264, 0.014244313351809978, 0.08794955164194107, -0.09967105090618134, -0.057197753340005875, 0.13602586090564728, -0.06572405248880386, -0.004494162742048502, 0.1450788676738739, 0.5442231893539429, 0.055852752178907394, 0.1268531233072281, 0.009891875088214874, -0.04698757454752922, 0.11992308497428894, -0.14465290307998657, 0.13677997887134552]"
48385.0,"[-0.14243263006210327, 0.004725934937596321, 0.19500291347503662, 0.18180356919765472, 0.26272499561309814, -0.16408421099185944, 0.013491839170455933, 0.1629885733127594, -0.09778034687042236, 0.047364525496959686, 0.4279164969921112, -0.11355951428413391, 0.2854926884174347, 0.18043653666973114, -0.2316771298646927, 0.013186058960855007, -0.04549819976091385, -0.028132565319538116, 0.03395063802599907, 0.07846551388502121, -0.1313239187002182, 0.3098788857460022, -0.24461530148983002, -0.11074218899011612, 0.142292782664299, -0.13420414924621582, -0.002770408056676388, -0.11665809154510498, 0.26471447944641113, -0.11371380090713501, 0.27826884388923645, -0.04834170639514923]"
48407.0,"[0.029010284692049026, 0.1239633783698082, 0.1447521299123764, 0.14460794627666473, 0.05085143446922302, -0.059649836272001266, -0.05896791070699692, -0.036658380180597305, 0.003540792502462864, -0.19040881097316742, 0.3932052254676819, -0.14288575947284698, 0.18621739745140076, 0.3873174786567688, -0.06693997234106064, -0.4029664099216461, 0.024624856188893318, 0.03203386068344116, 0.0512644499540329, 0.01748942770063877, -0.11643768846988678, -0.010331169702112675, -0.02825920283794403, 0.016978515312075615, 0.4110534191131592, -0.0492890402674675, 0.18579570949077606, -0.2894185781478882, 0.13196220993995667, -0.19052311778068542, 0.03527074307203293, 0.06449734419584274]"
48412.0,"[-0.07466620951890945, 0.12376917898654938, 0.23728792369365692, -0.006127640604972839, 0.1282673329114914, 0.05168111249804497, 0.020181594416499138, 0.20803475379943848, 0.07707766443490982, -0.14573854207992554, 0.3718487024307251, 0.007093430031090975, -0.04875636473298073, 0.11531209945678711, 0.16759435832500458, -0.139216348528862, 0.155219167470932, 0.24736694991588593, 0.1276172697544098, -0.1793680042028427, 0.15770968794822693, 0.12692761421203613, 0.057774316519498825, -0.16306646168231964, 0.36214545369148254, 0.10011258721351624, -0.07794871926307678, -0.278766930103302, 0.3544962704181671, -0.0983177199959755, 0.22597625851631165, -0.12367799878120422]"
48414.0,"[-0.27228036522865295, 0.20594513416290283, -0.004423659294843674, 0.2358855903148651, -0.1394885778427124, 0.04029267653822899, 0.06693731248378754, 0.06053578108549118, 0.10694848746061325, 0.046595942229032516, 0.35736745595932007, -0.09111238270998001, 0.14948023855686188, 0.03901761397719383, 0.16925309598445892, 0.17357560992240906, 0.011535432189702988, 0.07324862480163574, -0.10806337743997574, 0.24255302548408508, 0.42177703976631165, -0.06302298605442047, -0.10375041514635086, 0.1127452477812767, 0.4139084219932556, -0.144643634557724, 0.060557108372449875, -0.11405275017023087, -0.05391838029026985, -0.11155810207128525, 0.0643652155995369, 0.23777031898498535]"
48458.0,"[-0.0412851944565773, 0.16537149250507355, 0.1269574910402298, 0.09858456254005432, -0.15662607550621033, 0.11212971806526184, 0.027287369593977928, 0.15235799551010132, 0.05692962929606438, -0.04760469123721123, 0.5096846222877502, -0.28144800662994385, 0.11396975815296173, 0.12320058792829514, -0.15316884219646454, 0.009927135892212391, 0.19840924441814423, 0.12006037682294846, -0.06375302374362946, 0.2936643660068512, 0.24020197987556458, -0.057507846504449844, -0.20944540202617645, 0.12321746349334717, 0.32299938797950745, -0.09007328003644943, 0.04280797392129898, -0.12516863644123077, -0.01648089289665222, -0.24823425710201263, -0.025443727150559425, 0.17664720118045807]"
48522.0,"[0.003116735490038991, 0.035111334174871445, 0.15244010090827942, 0.026609942317008972, -0.03874899819493294, -0.0387892946600914, 0.040625620633363724, 0.1043146550655365, -0.13938425481319427, -0.15745337307453156, 0.4107914865016937, -0.1412033885717392, 0.18704859912395477, 0.15311531722545624, 0.03635252267122269, -0.18748334050178528, -0.16980241239070892, -0.07328750938177109, 0.03298211842775345, -0.19713953137397766, 0.06437927484512329, -0.11643484234809875, 0.06186767667531967, 0.06561210006475449, 0.5834481716156006, 0.16557708382606506, 0.17480586469173431, -0.314633846282959, 0.060242533683776855, -0.027267780154943466, -0.10657894611358643, 0.13550586998462677]"
48567.0,"[-0.44764015078544617, 0.22798244655132294, -0.125001460313797, 0.14282070100307465, -0.01642410270869732, 0.14493803679943085, 0.10712026059627533, 0.02974233217537403, 0.0473545603454113, 0.021507153287529945, 0.09204364567995071, 0.21066680550575256, 0.10467079281806946, 0.07157115638256073, 0.28908541798591614, 0.05030673369765282, -0.23132562637329102, 0.011695271357893944, 0.10790863633155823, 0.06331367045640945, 0.21629689633846283, 0.09061299264431, 0.1897290050983429, -0.1310824155807495, 0.3978036940097809, 0.11488214135169983, 0.11445439606904984, -0.28504645824432373, 0.06710808724164963, -0.007518724538385868, 0.2574359178543091, 0.07835663110017776]"
48584.0,"[-0.19972050189971924, 0.04075169190764427, 0.2829420864582062, 0.08437331020832062, 0.1699039191007614, -0.17041270434856415, 0.05397850275039673, 0.2640962302684784, -0.2101668417453766, -0.049171362072229385, 0.43997427821159363, -0.16490288078784943, 0.17904061079025269, 0.19523406028747559, -0.21029788255691528, -0.13869555294513702, -0.00031531834974884987, -0.000786102085839957, -0.0031551970168948174, 0.0010902124922722578, 0.01180094201117754, 0.33092594146728516, -0.14290250837802887, -0.14211520552635193, 0.23704122006893158, 0.07540881633758545, 0.057325080037117004, -0.12251154333353043, 0.24301321804523468, 0.03952217474579811, 0.20909219980239868, 0.07019754499197006]"
48591.0,"[-0.38652345538139343, -0.0606154166162014, -0.055958688259124756, 0.09658502042293549, 0.12254375219345093, 0.15954716503620148, 0.15133239328861237, -0.18762992322444916, -0.020021727308630943, 0.1924172341823578, 0.28994736075401306, 0.19981606304645538, -0.0502622164785862, -0.17334333062171936, 0.06495215743780136, 0.2146535962820053, -0.06397229433059692, 0.16449974477291107, -0.1306896060705185, 0.27822989225387573, -0.01047741249203682, 0.2673295736312866, 0.010100123472511768, -0.10365002602338791, 0.3525988459587097, 0.0950472503900528, -0.05910349264740944, -0.00587907899171114, -0.02586362138390541, 0.030241260305047035, 0.19183558225631714, -0.3290284276008606]"
48596.0,"[-0.04619674012064934, -0.10056499391794205, 0.06831856071949005, 0.28696557879447937, 0.171867236495018, -0.16338352859020233, 0.035215824842453, -0.08527029305696487, -0.1165255606174469, 0.12761759757995605, 0.4749501049518585, -0.03054746240377426, -0.029296794906258583, -0.1951415240764618, -0.02077082172036171, 0.1466331034898758, 0.21774354577064514, 0.17718663811683655, -0.17393316328525543, 0.11003611981868744, 0.1740724891424179, 0.05626969784498215, -0.15802444517612457, -0.06327001005411148, 0.4303596317768097, -0.09258668124675751, 0.028956955298781395, 0.31093987822532654, -0.056035690009593964, 0.1952989101409912, -0.003333404893055558, -0.05038468912243843]"
