movieId,title,year,overview,genres
54229,Köld slóð,2006.0,"Cold Trail is a thriller that revolves around a ruthless tabloid reporter, Baldur, who goes to any lengths to dig up a sensational story.  In the beginning of the story, a Security Guard is killed by an apparent accident in a remote and apparently haunted dam in the highlands of Iceland. At first, Baldur has no interest in the story; that is, until he discovers from his mother that the Security Guard was his biological father – a Man he never knew. Baldur becomes determined to find out more about his father and what happened to him, and leaves to investigate against the will of his editor.",Drama|Thriller
54241,The Extra Girl,1923.0,"Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives in Hollywood, the mistake is discovered and she starts working in the props department of the studio instead. Her parents then come out to California and invest some money with a very shifty individual.",Comedy
54243,Kart Racer,2003.0,"14-year-old Watts Davies is estranged from his dad, a former International Karting Federation (IKF) champion. Watts's resolve to race in the upcoming IKF Regional Championships rekindles their relationship as they pursue the dream together.",Action|Drama|Family
54256,Rang Birangi,1983.0,"Sparkling comedy about a meddling friend whose attempt to rekindle the spark in his friend's relationship with his wife of seven years leads to complications to their lives, and to the lives of his secretary and her boyfriend he has not 'scripted' ... Splendid performances by Amol Palekar, Deepti Naval, Parveen Babi and Farooq Shaikh, a perfectly pitched script, witty dialogue and a plethora of aptly placed film references make this a film one can watch over and over and never fail to laugh out loud.",Comedy|Drama|Romance
54272,座頭市関所破り,1964.0,"Blind swordsman/masseuse Zatoichi befriends a young woman looking for her father, a village leader who has disappeared. As he helps her investigate the disappearance, Zatoichi also becomes involved with another young woman who is trying to help her brother, who has murdered someone at about the same time and place as the missing man was last seen.",Adventure|Action|Drama
54274,座頭市逆手斬り,1965.0,"Blind swordsman Zatoichi, jailed briefly, is implored by another prisoner to aid him in proving his innocence of a crime for which he is sentenced to death. Zatoichi is reluctant to get involved, because he knows how often such involvement has led to trouble in the past. But events conspire to thrust him repeatedly into involvement, and gradually he comes to believe in the man's innocence and determines to free him.",Adventure|Action|Drama
54276,座頭市海を渡る,1966.0,Our hero Zatoichi sails to one of the distant islands to begin a pilgrimage to a total of 88 Shinto shrines.,Drama
54278,Zatōichi rōyaburi,1967.0,"When a local gambling house kidnaps some peasants because they failed to pay their debts, a rival gambling house pays their debts and sets them free.",Adventure|Action|Drama
54281,Zatōichi kenka-daiko,1968.0,"Zatoichi is forced to kill a young man who owes a debt to a yakuza boss. Moments later, his sister Osode arrives with the money she earned (prostituting herself) to pay his debts. The bosses true motives are revealed and he attempts to steal Osode even though the debt is paid. Zatoichi realizes his grievous error and protects the girl from the gang. Osode and Zatoichi are caught in a dilemma as she must rely on her brother's killer for protection and Zatoichi wrestles with the injustice he has caused.",Adventure|Action|Drama
54326,"帮帮我,爱神",2007.0,"Ah Jie lost everything in the stock market due to a severe economic crisis. He spends his days in his sealed apartment, smoking joints and looking after the marijuana plants that he secretly grows in his wardrobe. In desperation, he calls a suicide helpline and gets to know Chyi, whose sweet and gentle voice causes him to fall in love with his fantasized image of her. He tries to ask her out but is repeatedly rejected. He begins projecting his fantasy of Chyi on Shin, the new girl working at the betel nut stall downstairs. Shin is always sexily dressed in order to lure male customers. Ah Jie becomes closer to her and soon the two of them sink into a world of erotic and psychedelic pleasures. At the same time, Ah Jie begins to stalk Chyi.",Drama|Foreign
54328,海洋天堂,2010.0,"The story of a father's tireless love for his autistic son. A terminally ill father's attempt to teach his autistic son the necessary life skills to survive on his own before he passes away. It is also a poignant tribute to the infinite love that parents have for their children and their unending desire to take care and look after them to their best abilities, no matter the struggle, no matter the effort.",Drama
54354,Eila,2003.0,,
54406,The Young Visiters,2003.0,"The Young Visiters, written in twelve days by nine-year-old Daisy Ashford in 1890, is a surreal blend of naiveté, precocious perception and inadvertent social satire.",Comedy|Drama|Family|Romance
54419,Sous les toits de Paris,1930.0,"Albert is smitten for Pola but ends up wrongly committed in jail, in the meantime her affections are sought after by his friend, and on his release both love and friendship must be tested.",Music|Comedy|Drama|Romance
54445,S.W.A.T.: Firefight,2011.0,"Los Angeles S.W.A.T. officer, Lt. Paul Cutler, is sent to train the Detroit S.W.A.T. team on new anti-terrorism and homeland security techniques. Cutler has a hard time settling into his assignment as he locks horns with his new captain and encounters resistance from the team he must lead. Cutler begins to adjust to his new assignment, starting a budding romance with police psychologist Kim Byers along the way. Unexpectedly, a routine hostage call turns deadly, and a relentless ex-government agent named Walter Hatch vows revenge on Cutler and the entire S.W.A.T. team for killing the woman he loves. Cutler must use his considerable S.W.A.T. training and knowledge to save his teammates and defeat a trained killer.",Action|Crime|Thriller
54491,The Trumpet Of The Swan,2001.0,"The adventures of a young Trumpeter swan who cannot speak. With the help of a human boy and the love of his family and friends, Louie discovers his own unique talents which help him find his place in the world.",Animation|Family
54503,Shuang ma lian huan,1979.0,Lee Yi Min stars as an eager young kung fu student who seeks to improve his fighting skills with an aim to avenge his fathers murder at the hands of the Ghost Face Killer an overwhelming force of destruction and master of the death dealing Five Element Fist. Lee eagerness to study attracts the attention of the master of Chess Boxing Jack Long who is the Ghost Face Killers arch enemy. Together master and student devise a wicked cross fertilization of the Chess Boxing and Five Element Fist styles and set out to put an end to the Ghost Faces deadly reign.,Action|Foreign
